Data Figure 2.13a and 2.14a (3/3): Data series on posttax net income shares (middle 40% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1888;33%;34%;42%;35%;32%;33%;37%;34%;33%;34%;33%;33%;34%;31%;33%;33%;33%;32%;33%;35%;42%;46%;39%;43%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;33%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1889;32%;34%;42%;34%;32%;33%;37%;34%;33%;34%;33%;33%;34%;31%;33%;33%;33%;32%;33%;34%;42%;46%;38%;43%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;32%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1890;32%;34%;42%;34%;32%;33%;37%;34%;33%;34%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;46%;38%;43%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;41%;35%;35%;35%;35%;35%;35%;33%;33%;32%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1891;32%;33%;42%;33%;32%;33%;37%;34%;33%;34%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;46%;38%;42%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;40%;35%;35%;35%;35%;35%;35%;33%;33%;32%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;32%;33%;42%;34%;32%;33%;37%;34%;33%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;46%;38%;42%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1893;33%;33%;42%;34%;32%;33%;37%;34%;33%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;46%;38%;42%;35%;38%;34%;38%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;34%;37%;37%;33%;35%;33%;33%;33%;35%;30%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;34%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1894;33%;33%;42%;34%;32%;33%;37%;34%;33%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;38%;42%;35%;37%;34%;37%;34%;34%;34%;36%;33%;28%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;34%;33%;37%;37%;33%;35%;33%;33%;33%;35%;30%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;33%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1895;33%;33%;42%;34%;32%;33%;37%;34%;33%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;37%;42%;35%;37%;34%;37%;34%;34%;34%;36%;32%;28%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;34%;33%;37%;37%;33%;35%;33%;33%;33%;35%;30%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;33%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1896;33%;33%;42%;34%;32%;33%;37%;34%;33%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;37%;41%;35%;37%;34%;37%;34%;34%;34%;36%;32%;28%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;34%;33%;37%;37%;33%;35%;33%;33%;33%;35%;31%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;33%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1897;33%;33%;42%;34%;32%;33%;37%;34%;33%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;37%;41%;35%;37%;34%;37%;34%;34%;34%;36%;32%;27%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;37%;37%;33%;35%;33%;33%;33%;35%;31%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;33%;37%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1898;32%;33%;42%;34%;32%;32%;36%;34%;33%;32%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;37%;41%;35%;37%;34%;37%;34%;34%;34%;36%;32%;27%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;36%;36%;33%;35%;33%;33%;33%;35%;31%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;33%;36%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1899;32%;33%;42%;34%;32%;33%;36%;34%;33%;32%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;37%;41%;35%;37%;34%;37%;34%;34%;34%;36%;32%;27%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;36%;36%;33%;35%;33%;33%;33%;35%;31%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;33%;42%;34%;33%;33%;36%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1900;32%;33%;42%;34%;32%;33%;36%;34%;33%;32%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;36%;41%;35%;37%;34%;37%;34%;34%;34%;36%;32%;27%;36%;36%;36%;30%;36%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;36%;36%;33%;35%;33%;33%;33%;35%;31%;40%;35%;35%;35%;35%;35%;35%;32%;33%;32%;34%;32%;42%;34%;32%;33%;36%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1901;32%;33%;42%;34%;32%;33%;36%;34%;34%;32%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;36%;41%;36%;37%;34%;37%;34%;34%;34%;35%;32%;27%;35%;35%;35%;30%;35%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;33%;36%;36%;33%;34%;33%;33%;33%;36%;31%;40%;36%;36%;36%;36%;36%;36%;32%;33%;32%;34%;33%;41%;34%;32%;33%;36%;33%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1902;32%;33%;42%;34%;31%;32%;36%;34%;34%;32%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;42%;45%;36%;41%;36%;37%;34%;37%;33%;33%;33%;35%;31%;27%;35%;35%;35%;30%;35%;32%;32%;32%;32%;32%;32%;32%;32%;32%;33%;32%;36%;36%;33%;34%;33%;33%;33%;36%;32%;40%;36%;36%;36%;36%;36%;36%;32%;33%;32%;34%;33%;41%;34%;32%;32%;36%;33%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1903;32%;33%;42%;34%;31%;31%;36%;33%;34%;33%;32%;32%;34%;31%;32%;32%;32%;32%;32%;34%;41%;45%;36%;41%;36%;37%;34%;37%;33%;33%;33%;35%;31%;27%;35%;35%;35%;30%;35%;32%;32%;32%;32%;32%;32%;32%;32%;32%;33%;32%;36%;36%;32%;33%;33%;33%;33%;36%;32%;40%;36%;36%;36%;36%;36%;36%;32%;33%;32%;34%;33%;41%;34%;32%;32%;36%;33%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1904;32%;33%;41%;33%;31%;31%;36%;33%;35%;33%;32%;32%;34%;32%;32%;32%;32%;32%;32%;34%;41%;44%;36%;41%;37%;37%;33%;37%;33%;33%;33%;35%;30%;27%;35%;35%;35%;29%;35%;32%;32%;32%;32%;32%;32%;32%;32%;32%;33%;32%;36%;36%;32%;33%;33%;33%;33%;37%;33%;40%;37%;37%;37%;37%;37%;37%;32%;33%;32%;34%;33%;41%;34%;31%;32%;36%;32%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1905;32%;34%;41%;33%;31%;31%;36%;33%;35%;33%;32%;32%;34%;32%;32%;32%;32%;32%;32%;34%;41%;44%;36%;41%;37%;37%;33%;37%;33%;33%;33%;34%;30%;26%;34%;34%;34%;29%;34%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;36%;36%;32%;33%;33%;33%;33%;37%;34%;40%;37%;37%;37%;37%;37%;37%;32%;33%;32%;34%;33%;41%;34%;31%;32%;36%;32%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1906;32%;34%;41%;33%;31%;30%;36%;33%;36%;33%;32%;32%;34%;32%;32%;32%;32%;33%;32%;34%;41%;44%;36%;41%;37%;37%;33%;37%;33%;33%;33%;34%;29%;26%;34%;34%;34%;29%;34%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;36%;36%;32%;32%;33%;33%;33%;37%;34%;40%;37%;37%;37%;37%;37%;37%;32%;33%;32%;34%;33%;41%;34%;31%;32%;36%;32%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1907;31%;34%;41%;33%;30%;30%;36%;33%;36%;33%;32%;32%;34%;32%;32%;32%;32%;33%;32%;34%;41%;44%;36%;41%;37%;37%;33%;37%;33%;33%;33%;34%;29%;26%;34%;34%;34%;29%;34%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;36%;36%;32%;32%;33%;33%;33%;37%;35%;40%;37%;37%;37%;37%;37%;37%;33%;33%;32%;34%;33%;41%;34%;31%;32%;36%;32%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1908;32%;34%;41%;33%;30%;31%;36%;32%;37%;33%;32%;32%;34%;32%;32%;32%;32%;33%;32%;34%;41%;44%;36%;41%;38%;37%;33%;37%;33%;33%;33%;33%;28%;26%;33%;33%;33%;29%;33%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;32%;36%;36%;32%;31%;33%;33%;33%;38%;35%;40%;38%;38%;38%;38%;38%;38%;33%;33%;32%;34%;33%;41%;34%;31%;32%;36%;32%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1909;32%;34%;41%;33%;30%;31%;36%;32%;37%;34%;32%;32%;34%;32%;32%;32%;32%;33%;32%;34%;41%;44%;36%;41%;38%;37%;33%;37%;33%;33%;33%;33%;28%;26%;33%;33%;33%;29%;33%;31%;31%;31%;31%;31%;31%;31%;31%;31%;32%;31%;36%;36%;32%;31%;33%;33%;33%;38%;36%;40%;38%;38%;38%;38%;38%;38%;33%;33%;32%;34%;33%;41%;33%;30%;31%;36%;32%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1910;32%;34%;41%;33%;30%;32%;36%;32%;38%;34%;32%;32%;34%;32%;32%;32%;32%;33%;32%;34%;41%;43%;36%;41%;38%;37%;33%;37%;33%;33%;33%;33%;27%;25%;33%;33%;33%;29%;33%;31%;31%;31%;31%;31%;31%;31%;31%;31%;31%;31%;36%;36%;32%;30%;33%;33%;33%;38%;37%;40%;38%;38%;38%;38%;38%;38%;33%;33%;33%;34%;33%;41%;33%;30%;31%;36%;32%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1911;33%;34%;41%;33%;30%;32%;37%;32%;37%;34%;33%;33%;34%;33%;33%;33%;33%;34%;33%;35%;40%;43%;38%;40%;38%;37%;32%;37%;33%;33%;33%;33%;27%;25%;33%;33%;33%;29%;33%;31%;31%;31%;31%;31%;31%;31%;31%;31%;31%;31%;37%;37%;32%;30%;33%;33%;33%;38%;36%;40%;38%;38%;38%;38%;38%;38%;33%;33%;33%;34%;34%;40%;33%;30%;31%;37%;32%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1912;33%;35%;40%;33%;30%;32%;39%;31%;37%;34%;33%;33%;35%;33%;33%;33%;33%;35%;33%;36%;40%;43%;39%;40%;38%;37%;32%;37%;33%;33%;33%;33%;27%;25%;33%;33%;33%;29%;33%;31%;31%;31%;31%;31%;31%;31%;31%;31%;30%;31%;39%;39%;31%;30%;33%;33%;32%;38%;35%;40%;38%;38%;38%;38%;38%;38%;34%;34%;34%;34%;34%;40%;33%;30%;31%;39%;31%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1913;33%;35%;40%;33%;30%;31%;40%;31%;36%;34%;33%;33%;35%;33%;33%;33%;33%;36%;33%;36%;39%;43%;40%;39%;37%;36%;32%;36%;33%;33%;33%;33%;27%;25%;33%;33%;33%;29%;33%;31%;31%;31%;31%;31%;31%;31%;31%;31%;29%;31%;40%;40%;31%;31%;32%;32%;32%;37%;35%;40%;37%;37%;37%;37%;37%;37%;34%;34%;34%;34%;34%;40%;33%;30%;31%;40%;31%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1914;34%;35%;40%;33%;30%;31%;41%;31%;36%;33%;34%;34%;35%;34%;34%;34%;34%;37%;34%;37%;39%;43%;42%;39%;37%;36%;31%;36%;33%;33%;33%;32%;27%;25%;33%;32%;32%;29%;33%;31%;31%;31%;31%;31%;31%;31%;31%;31%;29%;31%;41%;41%;31%;31%;32%;32%;32%;37%;34%;40%;37%;37%;37%;37%;37%;37%;34%;34%;35%;34%;35%;39%;33%;30%;31%;41%;31%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1915;34%;36%;40%;33%;30%;31%;42%;31%;35%;33%;34%;34%;36%;34%;34%;34%;34%;38%;34%;38%;40%;43%;43%;39%;37%;36%;31%;36%;33%;33%;33%;32%;27%;25%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;28%;31%;42%;42%;31%;31%;32%;32%;32%;37%;34%;40%;37%;37%;37%;37%;37%;37%;35%;34%;35%;34%;35%;40%;33%;30%;31%;42%;31%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1916;33%;36%;39%;33%;30%;31%;43%;30%;35%;33%;34%;34%;36%;35%;34%;35%;34%;39%;34%;39%;38%;43%;44%;38%;37%;36%;30%;36%;33%;33%;33%;32%;27%;25%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;28%;31%;43%;43%;30%;31%;31%;31%;31%;36%;33%;40%;36%;36%;36%;36%;36%;37%;35%;35%;36%;34%;36%;39%;32%;30%;31%;43%;30%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1917;34%;36%;38%;33%;30%;31%;44%;30%;35%;33%;35%;35%;37%;35%;35%;35%;35%;40%;35%;39%;38%;43%;46%;38%;36%;36%;30%;36%;33%;33%;33%;32%;27%;25%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;27%;31%;44%;44%;30%;31%;31%;31%;31%;36%;33%;40%;36%;36%;36%;36%;36%;36%;36%;35%;36%;34%;36%;38%;32%;30%;31%;44%;30%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1918;33%;37%;40%;32%;30%;31%;45%;30%;34%;33%;35%;35%;37%;35%;35%;35%;35%;41%;35%;40%;39%;43%;47%;37%;36%;36%;29%;36%;33%;32%;33%;32%;27%;25%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;26%;31%;45%;45%;30%;31%;31%;31%;31%;36%;32%;40%;36%;36%;36%;36%;36%;36%;36%;35%;37%;34%;37%;39%;32%;30%;31%;45%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1919;33%;37%;39%;32%;30%;31%;46%;30%;34%;33%;35%;36%;38%;36%;36%;36%;36%;42%;36%;41%;38%;43%;48%;37%;36%;36%;29%;36%;33%;32%;33%;32%;27%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;26%;31%;46%;46%;30%;31%;31%;31%;31%;36%;31%;40%;35%;36%;36%;36%;36%;36%;36%;35%;37%;34%;37%;39%;32%;30%;31%;46%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1920;34%;38%;41%;32%;30%;31%;47%;30%;33%;33%;36%;36%;38%;36%;36%;36%;36%;42%;36%;42%;40%;43%;49%;37%;35%;36%;28%;36%;33%;32%;33%;32%;27%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;25%;31%;47%;47%;29%;31%;30%;30%;30%;35%;31%;40%;35%;35%;35%;35%;35%;35%;37%;36%;38%;34%;37%;41%;32%;30%;31%;47%;30%;33%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1921;35%;38%;38%;32%;30%;30%;47%;30%;34%;34%;36%;37%;38%;36%;36%;37%;36%;42%;36%;42%;37%;43%;49%;37%;36%;36%;28%;36%;33%;32%;33%;32%;27%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;25%;31%;47%;47%;30%;31%;31%;31%;31%;35%;31%;40%;35%;35%;35%;35%;35%;36%;37%;36%;38%;34%;38%;38%;32%;30%;31%;47%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1922;35%;38%;39%;32%;30%;30%;47%;30%;34%;35%;37%;37%;39%;36%;37%;37%;37%;42%;37%;42%;38%;43%;50%;37%;36%;36%;28%;36%;33%;32%;33%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;25%;31%;47%;47%;30%;31%;31%;31%;31%;36%;32%;40%;35%;36%;36%;36%;36%;36%;37%;36%;38%;34%;38%;39%;32%;30%;31%;47%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1923;35%;39%;41%;31%;30%;30%;47%;30%;34%;36%;37%;38%;39%;36%;37%;38%;37%;41%;37%;42%;40%;43%;50%;37%;36%;36%;28%;36%;33%;32%;33%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;25%;31%;47%;47%;30%;31%;31%;31%;31%;36%;32%;39%;36%;36%;36%;36%;36%;36%;38%;37%;38%;35%;39%;40%;32%;30%;31%;47%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1924;36%;39%;39%;31%;30%;30%;47%;31%;35%;37%;38%;39%;39%;36%;38%;38%;38%;41%;38%;43%;38%;42%;50%;37%;36%;36%;28%;36%;33%;32%;33%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;26%;31%;47%;47%;30%;31%;31%;31%;31%;36%;32%;39%;36%;36%;36%;36%;36%;36%;38%;37%;39%;35%;39%;39%;31%;30%;31%;47%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1925;36%;40%;39%;31%;30%;30%;47%;31%;35%;38%;38%;40%;39%;36%;38%;39%;38%;41%;38%;43%;37%;42%;50%;37%;36%;36%;27%;36%;33%;32%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;26%;31%;47%;47%;30%;32%;31%;31%;31%;36%;33%;39%;36%;36%;36%;36%;36%;36%;38%;38%;39%;35%;39%;38%;31%;30%;31%;47%;30%;34%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1926;37%;41%;38%;31%;30%;30%;47%;31%;35%;39%;39%;40%;40%;36%;39%;39%;39%;41%;39%;43%;37%;42%;50%;37%;36%;36%;27%;36%;33%;32%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;26%;31%;47%;47%;30%;32%;31%;31%;31%;36%;33%;39%;36%;36%;36%;36%;36%;36%;39%;38%;39%;35%;40%;38%;31%;30%;31%;47%;31%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1927;37%;41%;39%;31%;30%;30%;47%;31%;35%;40%;39%;41%;40%;35%;39%;40%;39%;40%;39%;43%;38%;42%;50%;37%;36%;36%;27%;36%;33%;32%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;31%;26%;31%;47%;47%;31%;32%;32%;32%;31%;36%;33%;39%;36%;36%;36%;36%;36%;36%;39%;38%;40%;35%;40%;38%;31%;30%;30%;47%;31%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928;38%;42%;38%;31%;30%;30%;47%;32%;36%;41%;40%;42%;40%;35%;40%;40%;40%;40%;40%;43%;37%;42%;50%;37%;37%;36%;27%;36%;33%;32%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;30%;26%;31%;47%;47%;31%;32%;32%;32%;32%;36%;34%;39%;36%;36%;36%;36%;36%;37%;39%;39%;40%;35%;41%;38%;31%;30%;30%;47%;31%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1929;38%;42%;39%;31%;30%;30%;47%;32%;36%;42%;40%;43%;40%;35%;40%;40%;40%;40%;40%;44%;38%;42%;50%;37%;37%;36%;27%;36%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;31%;31%;31%;31%;30%;26%;31%;47%;47%;31%;32%;32%;32%;32%;36%;34%;39%;36%;37%;36%;36%;36%;37%;40%;39%;40%;36%;41%;39%;31%;30%;30%;47%;31%;35%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1930;38%;43%;40%;31%;30%;30%;47%;32%;36%;43%;40%;44%;40%;35%;41%;41%;41%;39%;41%;44%;39%;42%;50%;37%;37%;36%;26%;36%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;30%;31%;31%;31%;30%;26%;31%;47%;47%;31%;33%;32%;32%;32%;37%;35%;39%;36%;37%;37%;37%;37%;37%;40%;39%;40%;36%;41%;40%;31%;30%;30%;47%;31%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1931;39%;43%;39%;30%;30%;30%;47%;33%;36%;42%;40%;44%;40%;36%;41%;41%;41%;40%;41%;44%;38%;42%;50%;38%;37%;36%;26%;36%;33%;31%;32%;32%;28%;26%;32%;32%;32%;29%;32%;31%;31%;31%;31%;30%;31%;31%;31%;30%;26%;31%;47%;47%;31%;33%;32%;32%;32%;36%;34%;38%;36%;36%;36%;36%;36%;37%;40%;39%;40%;36%;41%;39%;31%;30%;30%;47%;32%;36%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
