Data Figure 2.13b and 2.14b (3/3): Data series on personal wealth (middle 40% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet K1h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2073;43%;46%;47%;42%;42%;43%;43%;42%;42%;47%;49%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;41%;44%;40%;41%;42%;41%;42%;46%;42%;42%;42%;42%;45%;42%;41%;43%;43%;44%;43%;43%;43%;44%;42%;43%;41%;43%;42%;44%;41%;44%;46%;53%;39%;44%;41%;44%;44%;44%;44%;43%;44%;42%;47%;46%;48%;43%;46%;46%;42%;42%;43%;43%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2074;43%;46%;47%;42%;42%;43%;43%;42%;42%;47%;49%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;41%;44%;40%;41%;42%;42%;42%;46%;42%;43%;42%;42%;45%;42%;41%;43%;43%;44%;43%;43%;43%;44%;42%;44%;41%;43%;42%;44%;41%;44%;46%;53%;39%;44%;41%;44%;44%;44%;44%;43%;44%;42%;47%;46%;48%;43%;46%;46%;42%;42%;43%;43%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2075;43%;46%;47%;42%;42%;43%;43%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;41%;44%;40%;41%;42%;42%;43%;46%;42%;43%;43%;42%;45%;42%;41%;43%;44%;44%;43%;43%;43%;44%;43%;44%;41%;43%;42%;44%;41%;44%;46%;53%;39%;44%;41%;44%;44%;44%;44%;43%;44%;42%;47%;46%;48%;43%;46%;46%;42%;42%;43%;43%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2076;43%;46%;46%;42%;42%;43%;43%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;41%;44%;41%;41%;42%;42%;43%;46%;43%;43%;43%;42%;45%;42%;41%;43%;44%;44%;43%;44%;43%;44%;43%;44%;42%;43%;43%;44%;41%;45%;46%;53%;40%;44%;41%;44%;44%;44%;44%;43%;44%;42%;47%;46%;48%;43%;46%;46%;42%;42%;43%;43%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2077;43%;46%;46%;42%;42%;43%;43%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;48%;47%;42%;44%;41%;41%;42%;42%;43%;46%;43%;43%;43%;42%;45%;42%;41%;43%;44%;44%;43%;44%;43%;44%;43%;44%;42%;43%;43%;44%;41%;45%;46%;52%;40%;44%;41%;44%;44%;44%;44%;43%;44%;43%;47%;46%;48%;43%;46%;46%;42%;42%;43%;43%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2078;43%;46%;46%;42%;42%;43%;43%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;48%;46%;45%;47%;45%;47%;47%;42%;44%;41%;42%;42%;42%;43%;46%;43%;43%;43%;42%;45%;42%;41%;43%;44%;44%;43%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;40%;44%;41%;44%;44%;44%;44%;43%;44%;43%;47%;46%;48%;43%;46%;46%;42%;42%;43%;43%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2079;43%;46%;46%;42%;42%;43%;44%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;47%;42%;44%;41%;42%;42%;42%;43%;46%;43%;43%;43%;43%;45%;42%;41%;43%;44%;44%;43%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;40%;44%;41%;44%;44%;44%;44%;43%;44%;43%;47%;46%;48%;43%;46%;46%;42%;43%;43%;44%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2080;43%;46%;46%;42%;42%;43%;44%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;47%;42%;44%;41%;42%;43%;42%;43%;46%;43%;43%;43%;43%;45%;42%;42%;43%;44%;44%;43%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;40%;44%;41%;44%;44%;44%;44%;43%;44%;43%;47%;46%;48%;43%;46%;46%;42%;43%;43%;44%;42%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2081;43%;46%;46%;42%;42%;44%;44%;42%;42%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;47%;42%;44%;41%;42%;43%;42%;43%;46%;43%;43%;43%;43%;45%;42%;42%;43%;44%;44%;43%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;40%;44%;41%;44%;44%;44%;44%;43%;44%;43%;47%;46%;48%;43%;46%;46%;42%;43%;43%;44%;42%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2082;43%;46%;46%;42%;43%;44%;44%;42%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;47%;42%;44%;41%;42%;43%;42%;43%;46%;43%;43%;43%;43%;45%;43%;42%;43%;44%;44%;43%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;41%;44%;41%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;43%;46%;46%;42%;43%;44%;44%;42%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2083;43%;46%;46%;42%;43%;44%;44%;42%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;47%;42%;44%;41%;42%;43%;42%;43%;46%;43%;43%;43%;43%;45%;43%;42%;43%;44%;44%;43%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;41%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;43%;46%;46%;42%;43%;44%;44%;42%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2084;43%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;46%;42%;44%;41%;42%;43%;43%;43%;46%;43%;43%;43%;43%;45%;43%;42%;43%;44%;44%;44%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;41%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;43%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2085;43%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;46%;43%;44%;41%;42%;43%;43%;43%;46%;43%;43%;43%;43%;45%;43%;42%;43%;44%;44%;44%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;41%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;43%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2086;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;46%;43%;44%;42%;42%;43%;43%;43%;46%;43%;44%;43%;43%;45%;43%;42%;43%;44%;44%;44%;44%;44%;44%;43%;44%;42%;43%;43%;44%;42%;45%;46%;52%;41%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;43%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2087;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;46%;43%;44%;42%;42%;43%;43%;43%;46%;43%;44%;43%;43%;45%;43%;42%;44%;44%;44%;44%;44%;44%;44%;43%;44%;43%;44%;43%;44%;42%;45%;46%;52%;41%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;44%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2088;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;46%;43%;44%;42%;42%;43%;43%;43%;46%;43%;44%;44%;43%;45%;43%;42%;44%;44%;44%;44%;44%;44%;44%;43%;44%;43%;44%;43%;44%;43%;45%;46%;52%;41%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;44%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2089;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;49%;47%;46%;45%;46%;45%;47%;46%;43%;44%;42%;42%;43%;43%;43%;46%;43%;44%;44%;43%;45%;43%;43%;44%;44%;44%;44%;44%;44%;44%;43%;44%;43%;44%;43%;44%;43%;45%;46%;52%;42%;44%;42%;44%;44%;44%;44%;44%;44%;43%;47%;46%;48%;44%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2090;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;43%;45%;42%;42%;43%;43%;44%;46%;44%;44%;44%;43%;45%;43%;43%;44%;44%;45%;44%;44%;44%;44%;44%;44%;43%;44%;43%;45%;43%;45%;46%;52%;42%;44%;42%;45%;44%;44%;44%;44%;44%;43%;47%;46%;48%;44%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2091;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;43%;45%;42%;43%;43%;43%;44%;46%;44%;44%;44%;43%;45%;43%;43%;44%;44%;45%;44%;44%;44%;44%;44%;44%;43%;44%;43%;45%;43%;45%;46%;52%;42%;44%;42%;45%;44%;44%;44%;44%;44%;44%;47%;46%;48%;44%;46%;46%;43%;43%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2092;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;43%;45%;42%;43%;43%;43%;44%;46%;44%;44%;44%;43%;45%;43%;43%;44%;44%;45%;44%;44%;44%;44%;44%;44%;43%;44%;43%;45%;43%;45%;46%;52%;42%;44%;42%;45%;44%;44%;44%;44%;45%;44%;47%;46%;48%;44%;46%;46%;43%;44%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2093;44%;46%;46%;43%;43%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;43%;45%;42%;43%;43%;43%;44%;46%;44%;44%;44%;44%;45%;43%;43%;44%;44%;45%;44%;44%;44%;44%;44%;44%;43%;44%;44%;45%;43%;45%;46%;52%;42%;44%;42%;45%;44%;45%;44%;44%;45%;44%;47%;46%;47%;44%;46%;46%;43%;44%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2094;44%;46%;46%;43%;44%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;43%;45%;42%;43%;44%;43%;44%;46%;44%;44%;44%;44%;45%;43%;43%;44%;44%;45%;44%;44%;44%;45%;44%;44%;43%;44%;44%;45%;43%;45%;46%;52%;42%;44%;42%;45%;44%;45%;44%;44%;45%;44%;47%;46%;47%;44%;46%;46%;43%;44%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2095;44%;46%;46%;43%;44%;44%;44%;43%;43%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;44%;45%;42%;43%;44%;43%;44%;46%;44%;44%;44%;44%;45%;43%;43%;44%;44%;45%;44%;44%;44%;45%;44%;44%;43%;44%;44%;45%;43%;45%;46%;52%;42%;44%;43%;45%;44%;45%;45%;44%;45%;44%;47%;46%;47%;44%;46%;46%;43%;44%;44%;44%;43%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2096;44%;46%;46%;43%;44%;44%;44%;43%;44%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;44%;45%;43%;43%;44%;44%;44%;46%;44%;44%;44%;44%;45%;43%;43%;44%;44%;45%;44%;44%;44%;45%;44%;44%;43%;44%;44%;45%;43%;45%;46%;52%;42%;44%;43%;45%;45%;45%;45%;44%;45%;44%;47%;46%;47%;44%;46%;46%;43%;44%;44%;44%;43%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2097;44%;46%;46%;44%;44%;44%;44%;43%;44%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;44%;45%;43%;43%;44%;44%;44%;46%;44%;44%;44%;44%;45%;43%;43%;44%;44%;45%;44%;44%;44%;45%;44%;45%;43%;44%;44%;45%;43%;45%;46%;52%;43%;45%;43%;45%;45%;45%;45%;44%;45%;44%;47%;46%;47%;44%;46%;46%;44%;44%;44%;44%;43%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2098;44%;46%;46%;44%;44%;44%;44%;43%;44%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;44%;45%;43%;43%;44%;44%;44%;46%;44%;44%;44%;44%;45%;43%;43%;44%;45%;45%;44%;45%;45%;45%;44%;45%;43%;44%;44%;45%;43%;45%;46%;52%;43%;45%;43%;45%;45%;45%;45%;44%;45%;44%;47%;46%;47%;44%;46%;46%;44%;44%;44%;44%;44%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2099;44%;46%;46%;44%;44%;44%;44%;44%;44%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;44%;45%;43%;43%;44%;44%;44%;46%;44%;44%;44%;44%;45%;43%;44%;44%;45%;45%;44%;45%;45%;45%;44%;45%;43%;44%;44%;45%;43%;45%;46%;52%;43%;45%;43%;45%;45%;45%;45%;44%;45%;44%;47%;46%;47%;44%;46%;46%;44%;44%;44%;44%;44%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2100;44%;46%;46%;44%;44%;44%;45%;44%;44%;47%;48%;46%;46%;45%;47%;47%;48%;47%;46%;45%;46%;45%;47%;46%;44%;45%;43%;43%;44%;44%;44%;46%;44%;44%;44%;44%;45%;43%;44%;44%;45%;45%;44%;45%;45%;45%;44%;45%;44%;44%;44%;45%;43%;45%;46%;52%;43%;45%;43%;45%;45%;45%;45%;44%;45%;44%;47%;46%;47%;44%;46%;46%;44%;44%;44%;45%;44%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
