Data Figure 2.13b and 2.14b (2/3): Data series on personal wealth (bottom 50% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet K1b;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1926;3%;3%;3%;2%;1%;0%;8%;9%;6%;4%;4%;4%;3%;2%;12%;1%;1%;3%;4%;5%;3%;13%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;10%;4%;3%;3%;3%;3%;3%;3%;2%;3%;2%;7%;5%;4%;2%;2%;1%;8%;12%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1927;3%;3%;3%;2%;1%;0%;8%;9%;6%;4%;4%;4%;2%;2%;12%;1%;1%;3%;4%;5%;3%;13%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;2%;3%;2%;7%;5%;3%;2%;2%;1%;8%;12%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1928;3%;3%;3%;2%;1%;0%;8%;8%;6%;3%;4%;4%;2%;2%;12%;1%;1%;3%;4%;5%;3%;12%;4%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;2%;3%;2%;7%;5%;3%;2%;2%;1%;8%;11%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1929;3%;3%;3%;2%;1%;0%;8%;8%;6%;3%;4%;4%;2%;2%;12%;1%;1%;3%;4%;5%;3%;12%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;5%;3%;2%;2%;1%;8%;11%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1930;3%;3%;3%;2%;1%;0%;8%;8%;6%;3%;4%;4%;2%;3%;13%;1%;1%;3%;4%;6%;2%;12%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;2%;2%;2%;7%;5%;3%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1931;3%;3%;3%;1%;1%;1%;8%;8%;6%;3%;4%;4%;2%;2%;12%;2%;1%;3%;4%;5%;3%;11%;5%;3%;3%;3%;1%;3%;3%;3%;3%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;2%;2%;3%;7%;5%;3%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1932;3%;3%;2%;1%;1%;1%;8%;7%;6%;3%;4%;4%;2%;2%;12%;2%;1%;4%;4%;5%;1%;10%;6%;3%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;2%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1933;2%;3%;2%;1%;1%;1%;8%;7%;6%;3%;4%;4%;2%;2%;12%;2%;1%;4%;4%;5%;2%;9%;5%;3%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;2%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1934;3%;3%;4%;1%;1%;0%;8%;7%;6%;3%;4%;4%;2%;2%;12%;2%;1%;5%;4%;5%;4%;9%;5%;3%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-2%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1935;3%;3%;3%;1%;1%;0%;8%;7%;6%;3%;4%;4%;2%;2%;12%;2%;1%;5%;4%;5%;3%;10%;5%;3%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;3%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1936;3%;3%;2%;1%;1%;0%;8%;7%;6%;3%;4%;4%;2%;2%;12%;2%;1%;5%;4%;5%;2%;10%;4%;3%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;3%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1937;3%;4%;4%;1%;1%;0%;8%;7%;6%;3%;4%;4%;3%;2%;12%;2%;1%;5%;4%;5%;3%;11%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1938;2%;4%;3%;1%;1%;0%;8%;6%;5%;3%;4%;4%;3%;3%;12%;2%;1%;5%;4%;5%;3%;10%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1939;2%;4%;4%;1%;1%;0%;8%;6%;5%;3%;4%;4%;3%;2%;12%;2%;1%;5%;4%;5%;3%;11%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1940;2%;4%;1%;1%;1%;0%;8%;6%;5%;3%;4%;4%;4%;3%;12%;2%;1%;6%;4%;5%;1%;12%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;1%;1%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;13%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;2%;2%;2%;1%;8%;11%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1941;2%;4%;3%;1%;1%;0%;8%;5%;5%;3%;4%;4%;3%;3%;12%;2%;1%;6%;4%;5%;2%;13%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;14%;3%;-1%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;3%;2%;2%;1%;8%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1942;2%;3%;3%;1%;1%;0%;8%;5%;6%;3%;4%;4%;3%;3%;12%;2%;1%;5%;4%;5%;2%;13%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;14%;3%;-0%;3%;3%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;3%;2%;2%;1%;8%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1943;2%;3%;3%;1%;2%;0%;8%;4%;6%;4%;4%;4%;3%;3%;12%;2%;1%;5%;5%;5%;3%;13%;5%;4%;3%;3%;1%;3%;2%;2%;2%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;14%;4%;-0%;4%;4%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;3%;2%;2%;1%;8%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1944;2%;2%;4%;1%;2%;0%;8%;4%;6%;4%;4%;4%;3%;2%;12%;2%;2%;5%;5%;5%;3%;13%;5%;4%;3%;3%;1%;3%;3%;3%;3%;2%;2%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;14%;4%;0%;4%;4%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;12%;6%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1945;2%;2%;4%;2%;2%;0%;8%;6%;6%;4%;4%;4%;3%;2%;12%;2%;2%;5%;5%;5%;3%;13%;6%;5%;3%;3%;1%;3%;3%;3%;3%;2%;3%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;15%;4%;1%;4%;4%;3%;9%;4%;3%;3%;3%;3%;3%;3%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;13%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1946;2%;2%;4%;2%;2%;0%;8%;9%;6%;4%;5%;4%;3%;2%;12%;2%;2%;5%;5%;6%;3%;12%;5%;4%;4%;3%;1%;3%;3%;3%;3%;2%;3%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;15%;4%;1%;4%;4%;4%;9%;4%;4%;4%;4%;4%;4%;4%;3%;3%;3%;7%;5%;4%;2%;2%;1%;8%;13%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1947;2%;3%;4%;1%;2%;0%;8%;9%;6%;5%;5%;5%;3%;2%;12%;2%;2%;6%;5%;6%;4%;11%;5%;4%;4%;3%;1%;3%;3%;3%;3%;2%;3%;1%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;15%;5%;1%;5%;5%;4%;9%;4%;4%;4%;4%;4%;4%;4%;4%;3%;4%;7%;5%;4%;2%;2%;1%;8%;13%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1948;2%;3%;4%;1%;2%;0%;8%;9%;6%;5%;5%;5%;3%;2%;13%;2%;2%;6%;5%;6%;4%;8%;5%;4%;4%;3%;1%;3%;3%;3%;3%;3%;3%;1%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;15%;5%;2%;5%;5%;4%;9%;4%;4%;4%;4%;4%;4%;4%;4%;3%;4%;7%;5%;4%;2%;2%;1%;8%;13%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1949;2%;4%;4%;2%;2%;0%;8%;10%;6%;5%;5%;5%;3%;3%;13%;2%;2%;6%;5%;6%;3%;9%;5%;4%;4%;3%;1%;3%;3%;3%;3%;3%;4%;1%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;16%;5%;2%;5%;5%;4%;9%;4%;4%;4%;4%;4%;4%;4%;4%;4%;4%;7%;5%;4%;2%;2%;1%;8%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1950;2%;4%;4%;2%;2%;0%;8%;9%;6%;5%;5%;5%;3%;4%;13%;2%;2%;7%;5%;6%;3%;10%;5%;3%;4%;3%;1%;3%;3%;3%;3%;3%;4%;1%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;16%;5%;2%;5%;5%;4%;9%;4%;4%;4%;4%;4%;4%;4%;4%;4%;4%;8%;6%;4%;2%;2%;1%;8%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1951;3%;5%;4%;2%;2%;0%;8%;10%;7%;5%;5%;5%;3%;4%;13%;2%;2%;7%;5%;6%;3%;11%;6%;4%;4%;3%;1%;3%;3%;3%;3%;3%;4%;1%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;16%;5%;2%;5%;5%;4%;11%;4%;4%;4%;4%;4%;4%;4%;4%;4%;4%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1952;3%;5%;4%;2%;2%;0%;8%;10%;7%;6%;5%;5%;3%;4%;13%;2%;2%;8%;5%;6%;3%;11%;6%;4%;4%;3%;1%;3%;3%;3%;3%;3%;4%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;16%;5%;2%;5%;5%;4%;11%;4%;4%;4%;4%;4%;4%;4%;4%;4%;4%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1953;3%;5%;4%;2%;2%;0%;8%;10%;7%;6%;5%;5%;3%;4%;13%;2%;2%;8%;5%;6%;3%;12%;6%;4%;4%;3%;1%;3%;3%;3%;3%;2%;4%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;16%;5%;2%;5%;5%;4%;11%;4%;4%;4%;4%;4%;4%;4%;4%;4%;4%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1954;2%;5%;3%;2%;2%;0%;8%;9%;7%;6%;5%;5%;4%;4%;12%;2%;2%;9%;5%;6%;3%;12%;6%;4%;4%;3%;1%;2%;3%;3%;3%;2%;4%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;2%;-3%;1%;10%;6%;16%;5%;2%;5%;5%;4%;11%;4%;4%;4%;4%;4%;4%;4%;4%;4%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1955;2%;5%;2%;2%;2%;0%;8%;8%;7%;5%;5%;5%;4%;5%;12%;2%;2%;9%;5%;6%;2%;12%;6%;4%;4%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-3%;2%;10%;6%;16%;5%;2%;5%;5%;4%;11%;5%;4%;4%;4%;4%;4%;4%;5%;5%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1956;2%;5%;3%;2%;1%;0%;8%;8%;7%;5%;5%;5%;4%;5%;12%;2%;2%;9%;5%;6%;3%;12%;6%;4%;4%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-3%;2%;10%;6%;16%;5%;2%;5%;5%;4%;11%;5%;4%;4%;4%;4%;4%;4%;5%;5%;5%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1957;2%;5%;4%;2%;1%;0%;8%;7%;7%;5%;5%;5%;4%;6%;12%;2%;2%;10%;5%;6%;4%;13%;6%;4%;4%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-3%;2%;10%;6%;16%;5%;2%;5%;5%;4%;11%;5%;4%;4%;4%;4%;4%;4%;5%;5%;5%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1958;2%;5%;4%;2%;1%;0%;8%;7%;7%;5%;5%;5%;4%;6%;12%;3%;2%;10%;5%;6%;4%;13%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-3%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1959;2%;5%;4%;2%;1%;0%;8%;6%;7%;5%;5%;5%;4%;6%;12%;2%;2%;10%;5%;6%;4%;13%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-3%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;5%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1960;2%;5%;4%;2%;1%;0%;8%;4%;7%;5%;5%;5%;4%;6%;12%;2%;2%;11%;5%;6%;4%;13%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;5%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1961;1%;5%;3%;2%;1%;0%;8%;3%;7%;5%;5%;5%;5%;6%;12%;2%;2%;11%;5%;6%;3%;13%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;4%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1962;1%;5%;2%;2%;1%;0%;8%;2%;7%;5%;5%;5%;4%;7%;12%;3%;2%;11%;5%;6%;1%;15%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;2%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1963;1%;5%;2%;2%;1%;0%;8%;3%;7%;5%;5%;5%;5%;6%;12%;3%;2%;11%;5%;6%;1%;14%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;3%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;12%;5%;3%;3%;3%;3%;3%;3%;5%;6%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1964;1%;5%;2%;2%;1%;0%;8%;3%;7%;5%;5%;5%;4%;6%;12%;3%;2%;11%;5%;6%;1%;15%;6%;4%;3%;3%;1%;2%;3%;3%;3%;2%;3%;3%;2%;2%;2%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1965;1%;5%;2%;2%;1%;0%;8%;3%;7%;5%;5%;5%;5%;6%;12%;3%;2%;11%;5%;6%;1%;16%;6%;4%;3%;3%;1%;2%;3%;3%;3%;1%;3%;3%;1%;1%;1%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;5%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1966;1%;5%;2%;2%;1%;0%;8%;3%;6%;5%;5%;5%;5%;7%;12%;3%;2%;11%;5%;6%;1%;14%;6%;5%;3%;3%;1%;2%;3%;3%;3%;1%;3%;3%;1%;1%;1%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;5%;6%;5%;8%;6%;3%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1967;1%;6%;2%;2%;1%;0%;8%;2%;6%;5%;5%;5%;6%;7%;12%;3%;2%;11%;5%;6%;1%;17%;6%;4%;3%;3%;1%;2%;3%;3%;3%;1%;3%;3%;1%;1%;1%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;6%;6%;5%;8%;6%;2%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1968;1%;6%;2%;2%;1%;-0%;8%;2%;6%;5%;5%;5%;7%;7%;12%;3%;2%;12%;6%;6%;1%;16%;6%;4%;3%;3%;1%;2%;3%;3%;3%;1%;3%;3%;1%;1%;1%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;6%;7%;6%;8%;7%;2%;2%;2%;1%;8%;14%;8%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1969;1%;6%;2%;2%;1%;0%;8%;2%;6%;6%;5%;5%;9%;7%;12%;3%;3%;12%;6%;6%;1%;16%;6%;4%;3%;3%;1%;2%;3%;3%;3%;1%;3%;3%;1%;1%;1%;2%;1%;1%;1%;1%;1%;1%;1%;1%;1%;1%;-2%;2%;10%;6%;16%;5%;2%;5%;5%;3%;11%;5%;3%;3%;3%;3%;3%;3%;6%;7%;6%;8%;7%;3%;2%;2%;1%;8%;14%;7%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
