Data Figure 2.13a and 2.14a (1/3): Data series on posttax net income shares (top 10% share);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sheet extracted from Platform Paper: Botheetal2026AppendixDistribution.xlsx sheet I8a;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;World;Europe;North America/ Oceania;Latin America;Middle East/North Africa;Subsaharan Africa;Russia/ Central Asia;East Asia;South & South-East Asia;DE   ;DK;ES;FR;GB;IT;NL;NO;SE;OC;QM;US;CA;AU;NZ;OH;AR;BR;CL;CO;MX;OD;AE;DZ;EG;IR;MA;SA;TR;OE;CD;CI;ET;KE;ML;NE;NG;RW;SD;ZA;OJ;RU;OA;CN;JP;KR;TW;OB;BD;IN;ID;MM;PK;PH;TH;VN;OI;Core Social-Democratic Europe (DE-DK-FR-GB-NL-NO-SE);Core Western Europe (DE-FR-GB);Core Nordic Europe (DK-NL-NO-SE);World (population-weighted);Europe (Pop. weighted);North America/ Oceania (pop.weighted);Latin America (pop.weighted);Middle East/North Africa (pop.weighted);Subsaharan Africa (pop.weighted);Russia/ Central Asia (pop.weighted);East Asia (pop.weighted);South & South-East Asia (pop.weighted);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1972;52%;28%;29%;58%;63%;63%;24%;60%;44%;25%;23%;32%;29%;25%;22%;24%;24%;23%;27%;25%;30%;26%;24%;36%;49%;48%;66%;61%;51%;56%;54%;62%;45%;50%;62%;61%;62%;58%;62%;62%;62%;63%;63%;64%;60%;59%;64%;61%;55%;63%;24%;25%;27%;32%;34%;34%;37%;47%;35%;40%;51%;49%;50%;52%;49%;51%;25%;27%;23%;37%;26%;29%;58%;57%;61%;24%;28%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1973;52%;27%;30%;58%;63%;62%;24%;61%;44%;25%;22%;32%;29%;25%;22%;23%;23%;23%;27%;25%;30%;26%;24%;36%;50%;49%;65%;61%;52%;56%;54%;61%;44%;50%;61%;59%;61%;58%;62%;60%;61%;62%;63%;63%;58%;57%;63%;58%;54%;63%;24%;25%;27%;32%;34%;34%;38%;46%;35%;40%;51%;48%;50%;52%;49%;52%;24%;26%;23%;37%;26%;30%;58%;57%;60%;24%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1974;53%;27%;29%;59%;68%;61%;25%;60%;44%;25%;22%;32%;28%;25%;22%;23%;23%;22%;27%;24%;29%;26%;23%;35%;50%;49%;65%;62%;53%;57%;54%;60%;44%;49%;60%;57%;60%;58%;62%;59%;59%;61%;64%;62%;56%;55%;63%;56%;52%;62%;24%;26%;27%;32%;34%;34%;39%;45%;34%;40%;51%;47%;49%;53%;48%;53%;24%;26%;23%;37%;25%;29%;58%;56%;59%;24%;28%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1975;52%;27%;29%;59%;67%;60%;25%;60%;43%;25%;21%;32%;28%;24%;22%;23%;22%;22%;28%;24%;29%;26%;23%;35%;51%;50%;64%;62%;53%;57%;54%;59%;44%;48%;59%;56%;58%;58%;61%;57%;58%;60%;64%;62%;54%;52%;62%;54%;51%;62%;24%;26%;27%;31%;33%;34%;40%;43%;34%;40%;51%;46%;49%;53%;47%;54%;24%;26%;22%;37%;25%;29%;58%;56%;58%;25%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1976;53%;27%;29%;59%;67%;59%;25%;62%;43%;24%;21%;32%;27%;24%;22%;22%;22%;21%;28%;24%;29%;26%;23%;34%;51%;50%;64%;62%;54%;57%;55%;58%;44%;47%;59%;54%;57%;57%;61%;56%;57%;60%;64%;61%;53%;50%;62%;52%;50%;61%;24%;26%;27%;31%;33%;33%;41%;42%;33%;40%;51%;45%;49%;54%;47%;55%;23%;25%;22%;37%;25%;29%;58%;55%;57%;25%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1977;53%;26%;29%;59%;67%;59%;25%;61%;43%;24%;20%;32%;27%;24%;22%;22%;22%;21%;28%;24%;29%;26%;23%;34%;52%;50%;63%;62%;55%;57%;55%;57%;43%;46%;58%;52%;56%;57%;61%;54%;56%;59%;64%;61%;51%;48%;61%;50%;49%;61%;23%;27%;28%;31%;32%;33%;42%;40%;33%;40%;51%;45%;49%;54%;46%;55%;23%;25%;21%;37%;25%;29%;58%;55%;56%;25%;28%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1978;53%;26%;29%;59%;66%;58%;25%;61%;43%;24%;20%;32%;26%;24%;22%;21%;21%;20%;28%;23%;30%;26%;23%;33%;52%;51%;63%;63%;56%;57%;55%;56%;43%;46%;57%;51%;54%;57%;60%;53%;55%;58%;64%;60%;49%;46%;61%;47%;47%;61%;23%;27%;28%;31%;32%;33%;44%;39%;32%;40%;51%;44%;49%;55%;46%;56%;22%;25%;21%;37%;25%;29%;58%;54%;55%;25%;29%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1979;53%;26%;29%;59%;66%;57%;25%;61%;44%;24%;19%;32%;25%;23%;21%;21%;21%;20%;28%;23%;30%;26%;22%;33%;53%;51%;63%;63%;56%;57%;56%;55%;43%;45%;56%;49%;53%;57%;60%;51%;54%;57%;64%;59%;47%;44%;60%;45%;46%;60%;23%;27%;28%;31%;31%;33%;45%;37%;32%;40%;51%;43%;48%;55%;45%;57%;22%;24%;20%;36%;24%;30%;58%;53%;54%;25%;29%;38%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1980;53%;26%;29%;60%;66%;57%;25%;60%;44%;23%;19%;32%;25%;23%;21%;21%;21%;19%;29%;23%;29%;26%;22%;33%;53%;52%;62%;63%;57%;57%;56%;54%;43%;44%;56%;47%;52%;57%;60%;49%;53%;57%;64%;59%;45%;42%;60%;43%;45%;60%;23%;28%;28%;31%;31%;33%;46%;36%;31%;40%;51%;42%;48%;56%;45%;58%;22%;24%;20%;36%;24%;29%;58%;53%;53%;25%;29%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;53%;25%;30%;60%;66%;57%;25%;60%;44%;23%;19%;31%;24%;23%;21%;21%;19%;19%;28%;23%;30%;25%;22%;33%;53%;51%;62%;63%;57%;57%;56%;54%;42%;44%;55%;47%;52%;57%;58%;49%;52%;56%;64%;59%;46%;42%;59%;43%;43%;60%;23%;28%;28%;30%;31%;33%;46%;36%;31%;40%;51%;42%;48%;56%;45%;57%;21%;23%;20%;36%;24%;30%;58%;52%;53%;25%;29%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1982;52%;26%;30%;60%;63%;57%;25%;60%;43%;23%;19%;31%;24%;23%;21%;21%;19%;20%;28%;23%;31%;25%;23%;33%;53%;52%;62%;62%;57%;59%;56%;54%;42%;46%;55%;47%;52%;57%;58%;48%;52%;56%;65%;59%;46%;42%;59%;43%;43%;60%;23%;28%;29%;30%;31%;33%;46%;36%;30%;40%;51%;43%;48%;56%;45%;57%;21%;23%;20%;36%;24%;30%;58%;53%;53%;25%;29%;37%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1983;53%;26%;31%;60%;61%;57%;25%;59%;45%;24%;19%;31%;24%;23%;21%;22%;20%;20%;28%;23%;32%;26%;23%;31%;53%;52%;61%;63%;57%;59%;57%;54%;41%;45%;55%;47%;52%;58%;58%;49%;52%;56%;65%;59%;46%;42%;59%;43%;43%;61%;23%;28%;29%;30%;31%;33%;46%;35%;35%;40%;51%;43%;49%;56%;45%;57%;22%;24%;20%;37%;24%;31%;59%;52%;54%;25%;29%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1984;53%;26%;32%;60%;60%;57%;25%;58%;45%;24%;19%;31%;24%;24%;21%;23%;20%;21%;28%;23%;33%;26%;23%;34%;53%;52%;61%;63%;57%;59%;57%;55%;40%;46%;55%;47%;52%;58%;58%;49%;52%;56%;65%;59%;46%;42%;60%;43%;43%;61%;23%;28%;29%;31%;31%;33%;47%;37%;33%;40%;51%;43%;49%;56%;45%;57%;22%;24%;21%;37%;24%;32%;58%;53%;54%;25%;30%;39%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1985;53%;26%;32%;60%;60%;57%;25%;58%;45%;24%;20%;32%;24%;23%;21%;23%;21%;20%;29%;23%;33%;26%;23%;33%;53%;51%;61%;63%;57%;59%;57%;55%;41%;45%;55%;47%;52%;59%;58%;48%;52%;56%;65%;59%;46%;43%;60%;43%;43%;61%;23%;28%;30%;31%;30%;34%;47%;38%;35%;41%;51%;43%;48%;56%;45%;57%;22%;24%;21%;38%;24%;32%;59%;53%;54%;26%;31%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;54%;26%;32%;60%;60%;56%;26%;57%;46%;24%;18%;33%;25%;24%;22%;22%;19%;20%;28%;22%;33%;26%;23%;31%;53%;51%;62%;64%;57%;60%;57%;55%;40%;45%;55%;47%;52%;59%;58%;48%;45%;56%;65%;59%;46%;43%;60%;43%;42%;60%;23%;29%;30%;31%;30%;33%;48%;38%;35%;42%;51%;43%;49%;56%;45%;56%;22%;24%;20%;38%;24%;32%;59%;52%;53%;26%;31%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;54%;26%;33%;60%;59%;57%;26%;57%;46%;25%;18%;32%;25%;24%;22%;22%;20%;20%;28%;22%;33%;26%;24%;30%;54%;51%;62%;64%;57%;61%;57%;55%;41%;45%;54%;47%;52%;59%;57%;49%;49%;56%;65%;59%;46%;42%;59%;43%;43%;60%;23%;29%;30%;32%;30%;34%;50%;39%;35%;44%;51%;43%;49%;56%;45%;57%;22%;25%;20%;38%;24%;33%;59%;52%;53%;26%;31%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1988;54%;27%;34%;60%;59%;57%;26%;58%;47%;26%;17%;32%;26%;25%;23%;22%;19%;20%;28%;22%;35%;27%;26%;31%;55%;51%;62%;65%;57%;60%;57%;55%;41%;45%;54%;47%;52%;58%;58%;49%;44%;56%;65%;59%;45%;43%;59%;43%;43%;60%;23%;29%;31%;33%;30%;33%;52%;39%;36%;44%;50%;43%;48%;57%;45%;58%;22%;25%;20%;39%;25%;34%;59%;52%;53%;26%;31%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1989;55%;27%;34%;60%;59%;57%;26%;59%;47%;26%;18%;32%;26%;25%;23%;22%;19%;20%;28%;23%;35%;27%;24%;30%;56%;51%;62%;65%;56%;60%;57%;55%;42%;45%;53%;47%;52%;57%;59%;49%;44%;56%;65%;59%;46%;43%;59%;43%;43%;60%;23%;29%;31%;33%;29%;33%;52%;39%;36%;44%;51%;43%;49%;57%;45%;59%;22%;26%;20%;39%;25%;34%;59%;52%;53%;26%;32%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1990;55%;28%;34%;60%;59%;56%;25%;60%;46%;27%;18%;31%;26%;28%;23%;22%;19%;19%;28%;24%;35%;28%;23%;33%;55%;50%;62%;65%;57%;59%;58%;55%;42%;45%;52%;47%;52%;56%;59%;49%;44%;56%;65%;59%;46%;44%;59%;43%;41%;60%;23%;29%;31%;34%;28%;33%;54%;38%;34%;44%;50%;42%;50%;57%;45%;60%;23%;27%;20%;39%;26%;34%;59%;52%;53%;26%;32%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1991;55%;28%;33%;60%;59%;57%;28%;59%;47%;26%;18%;31%;26%;28%;23%;22%;18%;20%;28%;25%;34%;28%;26%;32%;60%;50%;62%;63%;56%;59%;57%;55%;43%;44%;52%;47%;51%;55%;63%;49%;44%;56%;65%;59%;46%;45%;59%;43%;43%;60%;24%;34%;32%;34%;29%;34%;57%;37%;34%;45%;50%;42%;51%;58%;45%;60%;22%;26%;20%;39%;26%;33%;58%;53%;54%;29%;32%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1992;56%;28%;34%;60%;59%;57%;34%;58%;48%;25%;18%;30%;25%;28%;23%;22%;19%;20%;29%;26%;35%;28%;25%;33%;59%;50%;61%;63%;56%;58%;57%;55%;43%;44%;52%;47%;51%;55%;62%;50%;44%;57%;65%;59%;46%;46%;59%;43%;43%;60%;31%;40%;33%;30%;28%;33%;58%;39%;35%;45%;50%;41%;50%;58%;45%;61%;22%;26%;20%;40%;26%;34%;58%;52%;54%;35%;33%;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1993;56%;28%;34%;60%;59%;56%;36%;57%;49%;25%;17%;30%;25%;28%;23%;22%;21%;20%;29%;27%;34%;28%;26%;34%;57%;49%;61%;63%;56%;58%;57%;55%;43%;44%;53%;47%;52%;54%;61%;50%;46%;57%;58%;59%;47%;46%;59%;43%;41%;59%;33%;40%;34%;31%;27%;33%;59%;41%;37%;44%;50%;41%;49%;56%;45%;62%;23%;26%;20%;41%;26%;33%;58%;52%;53%;36%;34%;41%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1994;57%;29%;33%;60%;59%;56%;42%;56%;50%;25%;17%;30%;25%;29%;24%;23%;22%;22%;29%;28%;34%;28%;26%;33%;57%;49%;61%;63%;56%;58%;57%;55%;43%;44%;52%;47%;52%;54%;62%;50%;49%;57%;50%;59%;49%;46%;59%;42%;43%;59%;39%;40%;34%;32%;26%;34%;60%;42%;38%;45%;50%;40%;48%;55%;45%;64%;23%;26%;21%;41%;27%;33%;58%;52%;53%;40%;35%;42%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;57%;28%;34%;59%;59%;57%;44%;55%;50%;24%;17%;31%;25%;28%;24%;23%;22%;22%;29%;30%;34%;29%;26%;33%;58%;49%;61%;63%;56%;58%;57%;55%;43%;44%;52%;47%;51%;55%;63%;50%;50%;57%;51%;57%;49%;46%;59%;42%;43%;58%;40%;42%;34%;33%;25%;35%;61%;44%;38%;46%;50%;40%;50%;55%;45%;64%;23%;26%;21%;41%;27%;34%;58%;53%;53%;41%;34%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1996;57%;29%;35%;59%;59%;57%;48%;55%;50%;25%;17%;30%;26%;30%;24%;23%;23%;22%;29%;30%;35%;29%;26%;33%;58%;49%;60%;63%;56%;58%;57%;55%;43%;45%;52%;46%;51%;54%;61%;50%;48%;53%;53%;55%;50%;46%;60%;42%;44%;58%;46%;39%;34%;34%;25%;35%;61%;44%;38%;47%;50%;40%;52%;54%;45%;65%;24%;27%;21%;42%;27%;35%;58%;52%;52%;43%;34%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1997;57%;29%;35%;59%;59%;57%;46%;54%;49%;26%;18%;29%;26%;29%;24%;23%;23%;22%;29%;30%;36%;30%;25%;34%;59%;49%;60%;63%;56%;58%;56%;55%;42%;47%;52%;46%;52%;54%;61%;50%;47%;49%;54%;54%;50%;46%;59%;43%;45%;59%;44%;38%;34%;34%;25%;36%;63%;44%;39%;42%;50%;42%;52%;52%;45%;66%;24%;27%;22%;42%;27%;35%;58%;52%;52%;41%;35%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1998;58%;29%;35%;59%;58%;57%;43%;54%;48%;27%;18%;29%;25%;28%;25%;23%;22%;22%;29%;30%;36%;30%;26%;35%;58%;49%;60%;63%;56%;58%;57%;56%;42%;48%;52%;46%;52%;53%;61%;50%;46%;45%;54%;52%;51%;46%;59%;43%;45%;59%;41%;37%;35%;34%;25%;36%;62%;44%;39%;38%;50%;44%;51%;51%;45%;65%;24%;27%;21%;42%;28%;35%;58%;52%;52%;39%;35%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1999;58%;29%;36%;59%;58%;56%;45%;54%;48%;26%;19%;30%;25%;29%;25%;23%;23%;22%;29%;30%;36%;30%;26%;35%;59%;49%;60%;63%;55%;58%;57%;55%;43%;49%;54%;46%;51%;53%;60%;50%;46%;41%;54%;50%;51%;46%;59%;43%;47%;58%;44%;36%;35%;35%;26%;37%;62%;44%;40%;36%;50%;44%;50%;53%;45%;66%;24%;27%;22%;42%;28%;36%;57%;53%;51%;40%;36%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2000;58%;29%;36%;60%;59%;57%;48%;54%;48%;27%;19%;29%;26%;28%;26%;23%;23%;22%;30%;31%;37%;31%;25%;32%;61%;47%;60%;59%;56%;66%;56%;56%;43%;49%;56%;46%;51%;55%;60%;50%;47%;41%;54%;49%;52%;45%;59%;43%;48%;58%;48%;37%;36%;36%;27%;38%;63%;43%;40%;36%;50%;43%;49%;53%;45%;66%;24%;27%;21%;43%;28%;36%;59%;54%;51%;43%;36%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2001;58%;29%;36%;59%;58%;56%;48%;53%;49%;28%;19%;29%;26%;28%;26%;24%;21%;22%;29%;31%;36%;31%;27%;33%;61%;47%;61%;61%;56%;58%;58%;56%;43%;49%;52%;46%;51%;56%;60%;50%;49%;41%;55%;47%;52%;44%;60%;43%;49%;58%;49%;38%;36%;37%;28%;41%;62%;44%;41%;37%;50%;42%;49%;55%;44%;65%;24%;27%;21%;43%;28%;36%;58%;53%;51%;44%;36%;43%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2002;57%;29%;36%;58%;57%;57%;47%;53%;49%;28%;18%;29%;26%;28%;27%;24%;21%;23%;29%;31%;36%;32%;27%;31%;60%;51%;60%;61%;56%;53%;58%;56%;42%;48%;52%;46%;51%;56%;60%;50%;50%;41%;55%;47%;53%;45%;61%;43%;50%;58%;47%;38%;39%;39%;29%;41%;63%;44%;43%;37%;50%;43%;48%;53%;45%;65%;24%;27%;21%;44%;28%;36%;57%;53%;52%;43%;39%;44%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2003;57%;29%;36%;59%;58%;57%;47%;52%;50%;27%;17%;29%;26%;29%;26%;24%;22%;24%;29%;32%;36%;32%;27%;32%;62%;48%;60%;57%;55%;59%;58%;56%;43%;48%;52%;46%;51%;55%;62%;50%;50%;41%;54%;46%;53%;45%;61%;43%;51%;58%;48%;38%;40%;39%;30%;43%;64%;44%;44%;36%;50%;44%;47%;55%;43%;65%;24%;27%;22%;44%;28%;36%;58%;53%;52%;43%;40%;45%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2004;57%;30%;36%;58%;58%;56%;47%;52%;51%;28%;18%;29%;26%;29%;26%;25%;22%;24%;29%;33%;37%;32%;27%;36%;62%;44%;59%;60%;54%;57%;57%;56%;43%;47%;53%;46%;51%;53%;61%;50%;50%;41%;55%;47%;54%;44%;61%;43%;51%;58%;47%;38%;40%;40%;31%;43%;65%;44%;45%;38%;50%;44%;47%;53%;43%;66%;24%;28%;22%;45%;29%;36%;57%;53%;51%;43%;40%;46%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2005;57%;30%;37%;58%;57%;56%;46%;51%;51%;30%;18%;28%;26%;28%;27%;25%;25%;24%;29%;33%;37%;33%;27%;30%;62%;43%;59%;59%;53%;60%;56%;57%;43%;47%;52%;45%;51%;50%;62%;50%;49%;42%;55%;47%;54%;42%;62%;42%;51%;58%;46%;37%;41%;40%;31%;43%;66%;44%;47%;39%;50%;45%;47%;52%;42%;67%;25%;28%;23%;45%;29%;37%;57%;52%;51%;42%;41%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2006;56%;30%;37%;57%;57%;56%;47%;50%;52%;30%;19%;28%;25%;30%;26%;25%;22%;25%;30%;33%;38%;33%;27%;24%;64%;41%;58%;61%;53%;57%;55%;56%;43%;45%;52%;45%;51%;49%;62%;50%;49%;43%;54%;47%;51%;42%;61%;42%;52%;58%;48%;38%;41%;40%;32%;43%;67%;44%;49%;38%;50%;43%;46%;52%;40%;66%;25%;28%;23%;45%;29%;37%;56%;52%;51%;43%;41%;47%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2007;56%;30%;37%;58%;56%;56%;47%;49%;52%;31%;19%;28%;26%;30%;26%;26%;23%;25%;30%;34%;37%;32%;27%;26%;63%;43%;57%;59%;53%;63%;57%;57%;42%;46%;53%;45%;51%;48%;62%;50%;49%;43%;53%;45%;48%;42%;60%;42%;54%;58%;47%;38%;41%;40%;33%;44%;69%;44%;50%;39%;50%;42%;46%;51%;41%;66%;26%;29%;23%;46%;30%;37%;57%;52%;51%;43%;41%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2008;55%;29%;36%;58%;56%;56%;49%;48%;52%;31%;19%;29%;26%;27%;26%;23%;22%;25%;28%;34%;36%;32%;28%;28%;63%;44%;58%;61%;53%;63%;55%;57%;41%;47%;48%;44%;52%;48%;62%;49%;49%;43%;53%;43%;46%;42%;59%;42%;51%;58%;51%;37%;41%;39%;34%;41%;69%;43%;49%;43%;50%;41%;46%;52%;41%;65%;25%;28%;22%;45%;29%;36%;57%;51%;51%;44%;41%;48%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2009;54%;29%;36%;57%;55%;55%;47%;46%;52%;31%;18%;29%;25%;28%;25%;23%;21%;23%;28%;34%;36%;29%;30%;32%;62%;40%;57%;60%;53%;63%;55%;56%;40%;45%;47%;44%;51%;50%;61%;49%;49%;43%;52%;41%;44%;41%;58%;42%;51%;58%;48%;37%;41%;38%;34%;43%;68%;42%;50%;45%;50%;40%;46%;50%;44%;63%;24%;28%;21%;45%;29%;36%;56%;50%;51%;43%;41%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2010;54%;29%;37%;57%;55%;55%;44%;46%;53%;31%;20%;29%;25%;25%;26%;24%;22%;25%;29%;33%;37%;31%;29%;36%;61%;41%;58%;63%;52%;60%;55%;55%;39%;45%;50%;45%;51%;50%;61%;49%;49%;43%;52%;41%;43%;41%;58%;43%;55%;57%;45%;37%;41%;38%;36%;45%;69%;42%;52%;40%;50%;40%;46%;52%;45%;64%;24%;27%;23%;46%;29%;37%;56%;51%;50%;41%;42%;49%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;54%;29%;37%;56%;55%;55%;47%;45%;54%;31%;19%;28%;25%;25%;27%;24%;22%;24%;29%;33%;38%;31%;29%;33%;58%;39%;59%;64%;51%;61%;53%;52%;39%;45%;44%;45%;51%;50%;62%;49%;49%;44%;51%;41%;42%;40%;57%;43%;55%;57%;48%;37%;41%;38%;35%;44%;70%;42%;55%;42%;50%;41%;46%;50%;43%;63%;24%;27%;22%;46%;29%;37%;56%;50%;50%;43%;41%;51%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2012;53%;29%;38%;56%;56%;55%;45%;44%;53%;30%;19%;28%;23%;28%;26%;25%;23%;23%;29%;34%;39%;30%;29%;28%;59%;36%;58%;63%;49%;62%;53%;50%;42%;46%;48%;45%;51%;50%;62%;49%;48%;44%;50%;41%;42%;40%;56%;44%;59%;57%;46%;36%;40%;38%;35%;44%;69%;41%;55%;41%;50%;40%;46%;51%;40%;63%;24%;27%;22%;46%;29%;38%;55%;51%;51%;41%;40%;51%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;53%;30%;37%;55%;55%;55%;47%;43%;53%;31%;19%;29%;23%;30%;26%;24%;23%;23%;29%;34%;38%;30%;29%;28%;59%;37%;56%;62%;49%;61%;54%;48%;45%;46%;47%;45%;51%;50%;61%;49%;48%;44%;49%;42%;41%;41%;55%;44%;58%;58%;48%;37%;40%;38%;33%;44%;69%;41%;55%;41%;50%;40%;46%;48%;40%;63%;25%;28%;22%;46%;29%;37%;55%;51%;51%;42%;40%;50%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014;53%;30%;38%;55%;55%;55%;46%;43%;53%;32%;19%;29%;23%;29%;27%;25%;24%;23%;29%;34%;39%;30%;29%;28%;58%;38%;56%;62%;49%;61%;53%;49%;45%;47%;46%;45%;51%;50%;60%;50%;48%;44%;49%;42%;42%;41%;54%;44%;58%;58%;46%;38%;39%;38%;33%;46%;69%;41%;56%;41%;49%;40%;45%;50%;41%;62%;25%;28%;23%;46%;29%;38%;55%;51%;51%;42%;40%;51%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2015;52%;30%;37%;55%;55%;55%;45%;42%;54%;32%;20%;29%;24%;28%;27%;24%;24%;24%;29%;34%;38%;29%;29%;28%;59%;39%;57%;61%;48%;60%;53%;49%;44%;48%;44%;45%;51%;51%;61%;50%;48%;45%;48%;42%;44%;42%;53%;45%;57%;58%;46%;38%;39%;38%;34%;43%;68%;41%;57%;42%;47%;42%;45%;47%;41%;62%;25%;28%;23%;46%;29%;37%;55%;51%;51%;42%;40%;52%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
